"Sub-Sector","Super Region","Sub-Sector Level 2","Sector","Sub-Sector Level 3","Time Level","Unit","Source","Super Region","Value","Date Value","Period Value"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","40.740","1987-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","40.930","1987-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","42.730","1987-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","42.790","1987-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","41.670","1987-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","40.830","1987-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","40.130","1987-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","38.890","1987-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","38.400","1987-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","37.330","1987-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","32.330","1986-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","30.820","1986-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","29.320","1986-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","29.530","1986-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","27.380","1986-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","25.190","1986-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","28.310","1986-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","30.550","1986-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","30.580","1986-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","32.950","1986-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","41.740","1986-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","57.350","1986-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","60.510","1985-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","62.900","1985-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","62.420","1985-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","62.110","1985-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","62.350","1985-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","62.370","1985-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","64.080","1985-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","65.090","1985-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","65.190","1985-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","64.390","1985-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","64.190","1985-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","65.750","1985-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","67.140","1984-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","69.000","1984-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","69.250","1984-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","69.300","1984-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","70.030","1984-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","70.430","1984-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","71.160","1984-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","71.470","1984-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","71.240","1984-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","71.130","1984-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","71.230","1984-02-29","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","71.310","1984-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","73.050","1983-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","72.740","1983-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","74.410","1983-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","74.380","1983-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","74.500","1983-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","72.850","1983-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","74.340","1983-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","72.710","1983-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","71.520","1983-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","73.270","1983-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","79.350","1983-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","81.080","1983-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","85.000","1982-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","85.360","1982-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","85.760","1982-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","85.470","1982-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","85.260","1982-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","86.710","1982-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","88.070","1982-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","86.410","1982-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","87.340","1982-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","90.950","1982-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","94.720","1982-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","95.180","1982-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","96.580","1981-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","97.590","1981-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","95.900","1981-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","96.240","1981-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","98.220","1981-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","101.070","1981-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","103.440","1981-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","106.650","1981-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","108.980","1981-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","109.310","1981-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","112.040","1981-02-28","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","112.630","1981-01-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","104.250","1980-12-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","103.630","1980-11-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","103.360","1980-10-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","103.840","1980-09-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","104.650","1980-08-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","105.620","1980-07-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","105.660","1980-06-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","106.230","1980-05-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","104.810","1980-04-30","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","105.480","1980-03-31","m"
"SHORT-TERM ENERGY OUTLOOK","GLOBAL DATA","UNITED STATES","ENERGY, OIL & GAS","IMPORTED  CRUDE OIL REAL PRICE","MONTHLY","REAL DOLLARS PER BARREL","U.S.ENERGY INFORMATION ADMINISTRATION","GLOBAL DATA","103.680","1980-02-29","m"
